x,y,MIN_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_DAY,COOLING_DEGREE_DAYS,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,TOTAL_SNOW,ID,MAX_TEMPERATURE,SNOW_ON_GROUND,HEATING_DEGREE_DAYS,LOCAL_DATE,SPEED_MAX_GUST,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST,TOTAL_RAIN_FLAG,MIN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,SNOW_ON_GROUND_FLAG,LOCAL_MONTH,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE,STATION_NAME
-128.11222444444445,52.185000555555554,,,23,0,,0.2,,,,2015,0,1062544.2015.5.23,16,0,4.7,2015-05-23 00:00:00,,,,,BC,,,,,,10.5,,0.2,,5,1062544,13.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,7,0,,19,,,,2023,0,1062544.2023.2.7,8,0,11.7,2023-02-07 00:00:00,,,,,BC,,,,,,4.5,,19,,2,1062544,6.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,11,0,,14.8,,,,2022,0,1062544.2022.1.11,8.5,0,10.7,2022-01-11 00:00:00,,,,,BC,,,,,,6,,14.8,,1,1062544,7.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,25,0,,33.8,,,,2018,0,1062544.2018.3.25,5,0,14.5,2018-03-25 00:00:00,,,,,BC,,,,,,2,,33.8,,3,1062544,3.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,9,0,,1.2,,,,2017,0,1062544.2017.11.9,10,0,9.7,2017-11-09 00:00:00,,,,,BC,,,,,,6.5,,1.2,,11,1062544,8.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,23,0,,10.6,,,,2023,0,1062544.2023.9.23,13,0,6.5,2023-09-23 00:00:00,,,,,BC,,,,,,10,,10.6,,9,1062544,11.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,15,0,,1.4,,,,2015,0,1062544.2015.11.15,7,0,14,2015-11-15 00:00:00,,,,,BC,,,,,,1,,1.4,,11,1062544,4,DRYAD POINT
-128.11222444444445,52.185000555555554,,,26,0,,4.2,,,,2016,0,1062544.2016.2.26,10.5,0,9,2016-02-26 00:00:00,,,,,BC,,,,,,7.5,,4.2,,2,1062544,9,DRYAD POINT
-128.11222444444445,52.185000555555554,,,28,0,,0,,,,2015,0,1062544.2015.12.28,3,0,16.2,2015-12-28 00:00:00,,,,,BC,,,,,,0.5,,0,,12,1062544,1.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,26,0,,12.2,,,,2013,0,1062544.2013.2.26,7.5,0,12.7,2013-02-26 00:00:00,,,,,BC,,,,,,3,,12.2,,2,1062544,5.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,3,0,,0,,,,2018,0,1062544.2018.3.3,7.5,0,14.5,2018-03-03 00:00:00,,,,,BC,,,,,,-0.5,,0,,3,1062544,3.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,1,0,,0,,,,2017,0,1062544.2017.11.1,9,0,10.7,2017-11-01 00:00:00,,,,,BC,,,,,,5.5,,0,,11,1062544,7.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,23,0,,0,,,,2018,0,1062544.2018.8.23,21,0,2,2018-08-23 00:00:00,,,,,BC,,,,,,11,,0,,8,1062544,16,DRYAD POINT
-128.11222444444445,52.185000555555554,,,28,0,,0,,,,2023,0,1062544.2023.7.28,21,0,0.2,2023-07-28 00:00:00,,,,,BC,,,,,,14.5,,0,,7,1062544,17.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,4,0,,0,,,,2017,0,1062544.2017.3.4,7,0,14,2017-03-04 00:00:00,,,,,BC,,,,,,1,,0,T,3,1062544,4,DRYAD POINT
-128.11222444444445,52.185000555555554,,,24,0,,3.4,,,,2013,0,1062544.2013.5.24,13.5,0,6.7,2013-05-24 00:00:00,,,,,BC,,,,,,9,,3.4,,5,1062544,11.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,19,0,,35.8,,,,2020,0,1062544.2020.1.19,6.5,0,14.2,2020-01-19 00:00:00,,,,,BC,,,,,,1,,35.8,,1,1062544,3.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,30,0,,0,,,,2013,0,1062544.2013.4.30,10,0,12.2,2013-04-30 00:00:00,,,,,BC,,,,,,1.5,,0,,4,1062544,5.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,24,0,,0,,,,2019,0,1062544.2019.2.24,5,0,15.7,2019-02-24 00:00:00,,,,,BC,,,,,,-0.5,,0,,2,1062544,2.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,4,0,,12.4,,,,2023,0,1062544.2023.2.4,9.5,0,10.2,2023-02-04 00:00:00,,,,,BC,,,,,,6,,12.4,,2,1062544,7.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,16,0,,0.8,,,,2015,0,1062544.2015.12.16,5.5,0,15.2,2015-12-16 00:00:00,,,,,BC,,,,,,0,,0.8,,12,1062544,2.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,26,0,,8.2,,,,2019,0,1062544.2019.8.26,18.5,0,3.2,2019-08-26 00:00:00,,,,,BC,,,,,,11,,8.2,,8,1062544,14.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,24,0,,20.4,,,,2023,0,1062544.2023.7.24,19,0,1.7,2023-07-24 00:00:00,,,,,BC,,,,,,13.5,,20.4,,7,1062544,16.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,3,0,,9.8,,T,,2023,0,1062544.2023.4.3,6,0,15,2023-04-03 00:00:00,,,,,BC,,,,,,0,,9.8,,4,1062544,3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,18,0,,12.2,,,,2017,0,1062544.2017.1.18,9,0,10,2017-01-18 00:00:00,,,,,BC,,,,,,7,,12.2,,1,1062544,8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,22,0,,16.8,,,,2022,0,1062544.2022.9.22,14,0,5.5,2022-09-22 00:00:00,,,,,BC,,,,,,11,,16.8,,9,1062544,12.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,16,0,,1,,,,2021,0,1062544.2021.2.16,5.5,0,14.5,2021-02-16 00:00:00,,,,,BC,,,,,,1.5,,1,,2,1062544,3.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,16,0,,0,,,,2017,0,1062544.2017.4.16,13,0,10,2017-04-16 00:00:00,,,,,BC,,,,,,3,,0,,4,1062544,8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,16,0,,6.8,,,,2013,0,1062544.2013.6.16,21.5,0,1,2013-06-16 00:00:00,,,,,BC,,,,,,12.5,,6.8,,6,1062544,17,DRYAD POINT
-128.11222444444445,52.185000555555554,,,23,0,,17.8,,,,2016,0,1062544.2016.7.23,16,0,3,2016-07-23 00:00:00,,,,,BC,,,,,,14,,17.8,,7,1062544,15,DRYAD POINT
-128.11222444444445,52.185000555555554,,,19,0,,0,,,,2021,0,1062544.2021.12.19,4,11,18.5,2021-12-19 00:00:00,,,,,BC,,,,,,-5,,0,,12,1062544,-0.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,28,0,,21.2,,,,2017,0,1062544.2017.11.28,8,0,11.5,2017-11-28 00:00:00,,,,,BC,,,,,,5,,21.2,,11,1062544,6.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,14,0,,27.4,,,,2013,0,1062544.2013.12.14,10.5,0,9.2,2013-12-14 00:00:00,,,,,BC,,,,,,7,,27.4,,12,1062544,8.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,1,0,,0.2,,,,2023,0,1062544.2023.1.1,8.5,0,12,2023-01-01 00:00:00,,,,,BC,,,,,,3.5,,0.2,,1,1062544,6,DRYAD POINT
-128.11222444444445,52.185000555555554,,,28,0,,12.6,,,,2021,0,1062544.2021.8.28,16,0,4,2021-08-28 00:00:00,,,,,BC,,,,,,12,,12.6,,8,1062544,14,DRYAD POINT
-128.11222444444445,52.185000555555554,,,4,0,,5.4,,,,2014,0,1062544.2014.7.4,16,0,4,2014-07-04 00:00:00,,,,,BC,,,,,,12,,5.4,,7,1062544,14,DRYAD POINT
-128.11222444444445,52.185000555555554,,,14,0,,0,,,,2013,0,1062544.2013.6.14,16.5,0,4.5,2013-06-14 00:00:00,,,,,BC,,,,,,10.5,,0,,6,1062544,13.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,14,0,,29.8,,,,2018,0,1062544.2018.11.14,11,0,8.2,2018-11-14 00:00:00,,,,,BC,,,,,,8.5,,29.8,,11,1062544,9.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,10,0,,11.6,,,,2020,0,1062544.2020.2.10,7.5,0,12.7,2020-02-10 00:00:00,,,,,BC,,,,,,3,,11.6,,2,1062544,5.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,26,0,,0.6,,,,2014,0,1062544.2014.2.26,9,0,12,2014-02-26 00:00:00,,,,,BC,,,,,,3,,0.6,,2,1062544,6,DRYAD POINT
-128.11222444444445,52.185000555555554,,,29,0,,9.4,,,,2020,0,1062544.2020.1.29,9,0,11,2020-01-29 00:00:00,,,,,BC,,,,,,5,,9.4,,1,1062544,7,DRYAD POINT
-128.11222444444445,52.185000555555554,,,11,0,,0,,,,2020,0,1062544.2020.12.11,6.5,0,13.5,2020-12-11 00:00:00,,,,,BC,,,,,,2.5,,0,,12,1062544,4.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,19,0,,3.4,,,,2015,0,1062544.2015.2.19,11,0,9.5,2015-02-19 00:00:00,,,,,BC,,,,,,6,,3.4,,2,1062544,8.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,6,2,,0,,,,2013,0,1062544.2013.9.6,26,0,0,2013-09-06 00:00:00,,,,,BC,,,,,,14,,0,,9,1062544,20,DRYAD POINT
-128.11222444444445,52.185000555555554,,,6,0,,0.6,,,,2020,0,1062544.2020.7.6,18.5,0,3.2,2020-07-06 00:00:00,,,,,BC,,,,,,11,,0.6,,7,1062544,14.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,22,0,,0.6,,,,2021,0,1062544.2021.3.22,8.5,0,12,2021-03-22 00:00:00,,,,,BC,,,,,,3.5,,0.6,,3,1062544,6,DRYAD POINT
-128.11222444444445,52.185000555555554,,,14,0,,0,,,,2018,0,1062544.2018.2.14,5.5,0,14.7,2018-02-14 00:00:00,,,,,BC,,,,,,1,,0,,2,1062544,3.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,24,0,,0,,,,2016,0,1062544.2016.12.24,4.5,0,15.7,2016-12-24 00:00:00,,,,,BC,,,,,,0,,0,,12,1062544,2.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,10,0,,32.2,,,,2015,0,1062544.2015.11.10,9,0,11.2,2015-11-10 00:00:00,,,,,BC,,,,,,4.5,,32.2,,11,1062544,6.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,25,0,,1,,,,2018,0,1062544.2018.6.25,19,0,3.5,2018-06-25 00:00:00,,,,,BC,,,,,,10,,1,,6,1062544,14.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,6,0,,27.2,,,,2018,0,1062544.2018.7.6,18,0,2,2018-07-06 00:00:00,,,,,BC,,,,,,14,,27.2,,7,1062544,16,DRYAD POINT
-128.11222444444445,52.185000555555554,,T,31,0,,0,,,,2022,0,1062544.2022.8.31,20,0,0.7,2022-08-31 00:00:00,,,,,BC,,,,,T,14.5,,0,,8,1062544,17.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,7,0,,9.4,,,,2014,0,1062544.2014.4.7,14.5,0,7.5,2014-04-07 00:00:00,,,,,BC,,,,,,6.5,,9.4,,4,1062544,10.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,10,0,,3.6,,,,2021,0,1062544.2021.11.10,10,0,10.2,2021-11-10 00:00:00,,,,,BC,,,,,,5.5,,3.6,,11,1062544,7.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,7,0,,18.2,,,,2016,0,1062544.2016.7.7,17,0,2.7,2016-07-07 00:00:00,,,,,BC,,,,,,13.5,,18.2,,7,1062544,15.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,21,0,,32,,,,2019,0,1062544.2019.4.21,10.5,0,10,2019-04-21 00:00:00,,,,,BC,,,,,,5.5,,32,,4,1062544,8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,29,0,,0,,,,2019,0,1062544.2019.3.29,13.5,0,9.5,2019-03-29 00:00:00,,,,,BC,,,,,,3.5,,0,,3,1062544,8.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,22,0,,3.4,,,,2016,0,1062544.2016.6.22,15.5,0,5,2016-06-22 00:00:00,,,,,BC,,,,,,10.5,,3.4,,6,1062544,13,DRYAD POINT
-128.11222444444445,52.185000555555554,,,1,0,,0.4,,,,2023,0,1062544.2023.8.1,20.5,0,0.7,2023-08-01 00:00:00,,,,,BC,,,,,,14,,0.4,,8,1062544,17.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,6,0,,1.6,,,,2020,0,1062544.2020.4.6,8.5,0,12,2020-04-06 00:00:00,,,,,BC,,,,,,3.5,,1.6,,4,1062544,6,DRYAD POINT
-128.11222444444445,52.185000555555554,,,6,2.5,,1.6,,,,2017,0,1062544.2017.9.6,26,0,0,2017-09-06 00:00:00,,,,,BC,,,,,,15,,1.6,,9,1062544,20.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,14,0,,16,,,,2018,0,1062544.2018.4.14,8,0,11.7,2018-04-14 00:00:00,,,,,BC,,,,,,4.5,,16,,4,1062544,6.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,19,0,,0,,,,2019,0,1062544.2019.3.19,21,0,4.7,2019-03-19 00:00:00,,,,,BC,,,,,,5.5,,0,,3,1062544,13.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,3,0,,16.4,,,,2016,0,1062544.2016.2.3,7,0,12.7,2016-02-03 00:00:00,,,,,BC,,,,,,3.5,,16.4,,2,1062544,5.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,19,0,,2,,,,2022,0,1062544.2022.6.19,16,0,4.7,2022-06-19 00:00:00,,,,,BC,,,,,,10.5,,2,,6,1062544,13.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,31,0,,0,,,,2022,0,1062544.2022.5.31,15,0,6,2022-05-31 00:00:00,,,,,BC,,,,,,9,,0,,5,1062544,12,DRYAD POINT
-128.11222444444445,52.185000555555554,,,22,0,,0,,,,2013,0,1062544.2013.5.22,17,0,4.2,2013-05-22 00:00:00,,,,,BC,,,,,,10.5,,0,,5,1062544,13.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,11,0,,0.2,,,,2023,0,1062544.2023.10.11,14,0,5.7,2023-10-11 00:00:00,,,,,BC,,,,,,10.5,,0.2,,10,1062544,12.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,27,6.5,,0,,,,2021,0,1062544.2021.6.27,30,0,0,2021-06-27 00:00:00,,,,,BC,,,,,,19,,0,,6,1062544,24.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,21,0,,0,,,,2023,0,1062544.2023.5.21,16.5,0,4.7,2023-05-21 00:00:00,,,,,BC,,,,,,10,,0,,5,1062544,13.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,21,0,,7.2,,,,2015,0,1062544.2015.12.21,5,0,14.2,2015-12-21 00:00:00,,,,,BC,,,,,,2.5,,7.2,,12,1062544,3.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,17,0,,0,,,,2017,0,1062544.2017.6.17,17.5,0,5.7,2017-06-17 00:00:00,,,,,BC,,,,,,7,,0,,6,1062544,12.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,1,0,,0.2,,,,2017,0,1062544.2017.10.1,15,0,6.2,2017-10-01 00:00:00,,,,,BC,,,,,,8.5,,0.2,,10,1062544,11.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,18,0,,4.8,,,,2021,0,1062544.2021.8.18,19.5,0,2.2,2021-08-18 00:00:00,,,,,BC,,,,,,12,,4.8,,8,1062544,15.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,22,0,,5.6,,,,2016,0,1062544.2016.10.22,11.5,0,8.5,2016-10-22 00:00:00,,,,,BC,,,,,,7.5,,5.6,,10,1062544,9.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,17,0,,25.2,,,,2019,0,1062544.2019.4.17,9.5,0,10,2019-04-17 00:00:00,,,,,BC,,,,,,6.5,,25.2,,4,1062544,8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,26,0,,9.6,,,,2015,0,1062544.2015.1.26,10,0,10,2015-01-26 00:00:00,,,,,BC,,,,,,6,,9.6,,1,1062544,8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,21,0,,0,,,,2022,0,1062544.2022.12.21,-3.5,0,25.3,2022-12-21 00:00:00,,,,,BC,,,,,,-11,,0,,12,1062544,-7.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,15,0,,13.2,,,,2013,0,1062544.2013.11.15,9,0,10.7,2013-11-15 00:00:00,,,,,BC,,,,,,5.5,,13.2,,11,1062544,7.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,26,0,,0.6,,,,2013,0,1062544.2013.7.26,19,0,1.7,2013-07-26 00:00:00,,,,,BC,,,,,,13.5,,0.6,,7,1062544,16.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,26,0,,0,,,,2019,0,1062544.2019.2.26,7,0,14.5,2019-02-26 00:00:00,,,,,BC,,,,,,0,,0,,2,1062544,3.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,24,0,,1.6,,,,2016,0,1062544.2016.7.24,17,0,2.5,2016-07-24 00:00:00,,,,,BC,,,,,,14,,1.6,,7,1062544,15.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,11,0,,3.6,,,,2016,0,1062544.2016.7.11,17,0,3.2,2016-07-11 00:00:00,,,,,BC,,,,,,12.5,,3.6,,7,1062544,14.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,23,0,,0,,,,2022,4,1062544.2022.2.23,6.5,0,15.2,2022-02-23 00:00:00,,,,,BC,,,,,,-1,,4,,2,1062544,2.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,26,0,,15.8,,,,2021,0,1062544.2021.10.26,10.5,0,8.5,2021-10-26 00:00:00,,,,,BC,,,,,,8.5,,15.8,,10,1062544,9.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,28,2.3,,0,,,,2015,0,1062544.2015.6.28,27.5,0,0,2015-06-28 00:00:00,,,,,BC,,,,,,13,,0,,6,1062544,20.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,7,0.5,,12,,,,2015,0,1062544.2015.8.7,22,0,0,2015-08-07 00:00:00,,,,,BC,,,,,,15,,12,,8,1062544,18.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,11,0,,0,,,,2021,0,1062544.2021.7.11,20,0,2,2021-07-11 00:00:00,,,,,BC,,,,,,12,,0,,7,1062544,16,DRYAD POINT
-128.11222444444445,52.185000555555554,,,9,0,,42.2,,,,2017,0,1062544.2017.10.9,11,0,8.5,2017-10-09 00:00:00,,,,,BC,,,,,,8,,42.2,,10,1062544,9.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,2,0,,1.4,,,,2018,0,1062544.2018.9.2,18.5,0,2.7,2018-09-02 00:00:00,,,,,BC,,,,,,12,,1.4,,9,1062544,15.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,4,0,,0,,,,2020,0,1062544.2020.4.4,8,0,13,2020-04-04 00:00:00,,,,,BC,,,,,,2,,0,,4,1062544,5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,23,0,,18.8,,,,2017,0,1062544.2017.8.23,20,0,2.7,2017-08-23 00:00:00,,,,,BC,,,,,,10.5,,18.8,,8,1062544,15.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,20,0,,0,,,,2013,0,1062544.2013.4.20,11,0,10.7,2013-04-20 00:00:00,,,,,BC,,,,,,3.5,,0,,4,1062544,7.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,29,0,,39,,,,2015,0,1062544.2015.10.29,11.5,0,7.5,2015-10-29 00:00:00,,,,,BC,,,,,,9.5,,39,,10,1062544,10.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,7,0,,2.8,,,,2017,0,1062544.2017.11.7,10,0,10.5,2017-11-07 00:00:00,,,,,BC,,,,,,5,,2.8,,11,1062544,7.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,15,0,,12.8,,,,2022,0,1062544.2022.5.15,12,0,7.7,2022-05-15 00:00:00,,,,,BC,,,,,,8.5,,12.8,,5,1062544,10.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,12,0,,0,,,,2018,0,1062544.2018.8.12,19,0,1.5,2018-08-12 00:00:00,,,,,BC,,,,,,14,,0,,8,1062544,16.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,26,0,,28.2,,,,2014,0,1062544.2014.12.26,8,0,11.5,2014-12-26 00:00:00,,,,,BC,,,,,,5,,28.2,,12,1062544,6.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,T,21,0,,0,,,,2017,0,1062544.2017.1.21,7.5,0,13.2,2017-01-21 00:00:00,,,,,BC,,,,,T,2,,0,,1,1062544,4.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,23,0,,13.6,,T,,2018,0,1062544.2018.2.23,6,0,14.5,2018-02-23 00:00:00,,,,,BC,,,,,,1,,13.6,,2,1062544,3.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,12,0,,0,,,,2017,0,1062544.2017.4.12,16,0,8.5,2017-04-12 00:00:00,,,,,BC,,,,,,3,,0,,4,1062544,9.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,16,0,,0,,,,2020,0,1062544.2020.3.16,9.5,0,12.7,2020-03-16 00:00:00,,,,,BC,,,,,,1,,0,,3,1062544,5.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,21,0,,4.6,,,,2017,1,1062544.2017.12.21,3.5,0,16.2,2017-12-21 00:00:00,,,,,BC,,,,,,0,,5.6,,12,1062544,1.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,6,0,,1.4,,,,2023,0,1062544.2023.11.6,10.5,0,8.7,2023-11-06 00:00:00,,,,,BC,,,,,,8,,1.4,,11,1062544,9.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,24,0,,0,,,,2015,0,1062544.2015.11.24,6,0,13.7,2015-11-24 00:00:00,,,,,BC,,,,,,2.5,,0,,11,1062544,4.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,T,24,0,,0,,,,2016,0,1062544.2016.8.24,22,0,1,2016-08-24 00:00:00,,,,,BC,,,,,T,12,,0,,8,1062544,17,DRYAD POINT
-128.11222444444445,52.185000555555554,,,10,0,,27,,,,2020,0,1062544.2020.7.10,15,0,4,2020-07-10 00:00:00,,,,,BC,,,,,,13,,27,,7,1062544,14,DRYAD POINT
-128.11222444444445,52.185000555555554,,,1,0,,0,,,,2023,0,1062544.2023.5.1,15,0,6,2023-05-01 00:00:00,,,,,BC,,,,,,9,,0,,5,1062544,12,DRYAD POINT
-128.11222444444445,52.185000555555554,,,30,0,,15.6,,,,2019,0,1062544.2019.7.30,17,0,2.7,2019-07-30 00:00:00,,,,,BC,,,,,,13.5,,15.6,,7,1062544,15.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,17,0,,7.2,,,,2023,0,1062544.2023.1.17,9,0,11,2023-01-17 00:00:00,,,,,BC,,,,,,5,,7.2,,1,1062544,7,DRYAD POINT
-128.11222444444445,52.185000555555554,,,15,0.3,,0,,,,2019,0,1062544.2019.8.15,22,0,0,2019-08-15 00:00:00,,,,,BC,,,,,,14.5,,0,,8,1062544,18.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,18,0,,2.4,,,,2016,0,1062544.2016.5.18,13,0,7,2016-05-18 00:00:00,,,,,BC,,,,,,9,,2.4,,5,1062544,11,DRYAD POINT
-128.11222444444445,52.185000555555554,,,20,0,,10.4,,,,2019,0,1062544.2019.10.20,10.5,0,9,2019-10-20 00:00:00,,,,,BC,,,,,,7.5,,10.4,,10,1062544,9,DRYAD POINT
-128.11222444444445,52.185000555555554,,,27,0,,8.4,,,,2023,0,1062544.2023.12.27,12,0,9.7,2023-12-27 00:00:00,,,,,BC,,,,,,4.5,,8.4,,12,1062544,8.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,17,0,,24,,,,2017,14,1062544.2017.3.17,4.5,0,15.7,2017-03-17 00:00:00,,,,,BC,,,,,,0,,38,,3,1062544,2.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,23,0,,5.6,,,,2021,0,1062544.2021.11.23,7,0,12.5,2021-11-23 00:00:00,,,,,BC,,,,,,4,,5.6,,11,1062544,5.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,21,0,,0,,,,2019,0,1062544.2019.5.21,20,0,3.5,2019-05-21 00:00:00,,,,,BC,,,,,,9,,0,,5,1062544,14.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,25,0,,7.6,,,,2014,0,1062544.2014.5.25,14.5,0,5.7,2014-05-25 00:00:00,,,,,BC,,,,,,10,,7.6,,5,1062544,12.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,20,0,,0,,,,2015,0,1062544.2015.11.20,7,0,14.5,2015-11-20 00:00:00,,,,,BC,,,,,,0,,0,,11,1062544,3.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,T,16,0,,0,,,,2017,0,1062544.2017.6.16,17,0,4.5,2017-06-16 00:00:00,,,,,BC,,,,,T,10,,0,,6,1062544,13.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,12,0,,0,,,,2023,0,1062544.2023.5.12,21,0,2.7,2023-05-12 00:00:00,,,,,BC,,,,,,9.5,,0,,5,1062544,15.3,DRYAD POINT
-128.11222444444445,52.185000555555554,,,11,0,,0,,,,2018,0,1062544.2018.1.11,2,0,17.5,2018-01-11 00:00:00,,,,,BC,,,,,,-1,,0,,1,1062544,0.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,18,0,,5.8,,,,2020,0,1062544.2020.10.18,11.5,0,8.5,2020-10-18 00:00:00,,,,,BC,,,,,,7.5,,5.8,,10,1062544,9.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,30,0,,2.4,,,,2016,0,1062544.2016.12.30,3.5,0,16.2,2016-12-30 00:00:00,,,,,BC,,,,,,0,,2.4,,12,1062544,1.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,23,0,,0,,,,2015,0,1062544.2015.6.23,20.5,0,1.2,2015-06-23 00:00:00,,,,,BC,,,,,,13,,0,,6,1062544,16.8,DRYAD POINT
-128.11222444444445,52.185000555555554,,,11,0,,4,,,,2016,0,1062544.2016.4.11,12,0,8.5,2016-04-11 00:00:00,,,,,BC,,,,,,7,,4,,4,1062544,9.5,DRYAD POINT
-128.11222444444445,52.185000555555554,,,20,0,,12.2,,,,2014,0,1062544.2014.11.20,11.5,0,8.2,2014-11-20 00:00:00,,,,,BC,,,,,,8,,12.2,,11,1062544,9.8,DRYAD POINT
